ID,Title,Permalink,"Attachment URL",Catégories,Régions,Villes,Slug,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
16058,"Henri Brasserie Française",https://jaimelequebec.org/jmlq_lieu/henri-brasserie-francaise/,,,,,henri-brasserie-francaise,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16059,"CAMPING LA CÉDRIÈRE",https://jaimelequebec.org/jmlq_lieu/camping-la-cedriere/,,,,,camping-la-cedriere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16060,"Bello Ristorante | Restaurant Italien Vieux-Québec",https://jaimelequebec.org/jmlq_lieu/bello-ristorante-restaurant-italien-vieux-quebec/,,,,,bello-ristorante-restaurant-italien-vieux-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16061,"CHALET LA MONTAGNE",https://jaimelequebec.org/jmlq_lieu/chalet-la-montagne/,,,,,chalet-la-montagne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16062,"Brochures et guides touristiques | Se préparer | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/brochures-et-guides-touristiques-se-preparer-bonjour-quebec/,,,,,brochures-et-guides-touristiques-se-preparer-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16063,"Jardin Moore (Fondation Dyson Moore)",https://jaimelequebec.org/jmlq_lieu/jardin-moore-fondation-dyson-moore/,,,,,jardin-moore-fondation-dyson-moore,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16064,"L’ÉTOILE DU LAC LYSTER",https://jaimelequebec.org/jmlq_lieu/letoile-du-lac-lyster/,,,,,letoile-du-lac-lyster,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16065,"AUBERGE DES 3 CANARDS",https://jaimelequebec.org/jmlq_lieu/auberge-des-3-canards/,,,,,auberge-des-3-canards,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16066,"Au Canot Volant",https://jaimelequebec.org/jmlq_lieu/au-canot-volant/,,,,,au-canot-volant,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16067,APRES-SKI,https://jaimelequebec.org/jmlq_lieu/apres-ski/,,,,,apres-ski,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16068,"Corporation Du Parc Régional Du Lac 31-Milles | Camping et prêt-à-camper | Bouchette | Bonjour Québe",https://jaimelequebec.org/jmlq_lieu/corporation-du-parc-regional-du-lac-31-milles-camping-et-pret-a-camper-bouchette-bonjour-quebe/,,,,,corporation-du-parc-regional-du-lac-31-milles-camping-et-pret-a-camper-bouchette-bonjour-quebe,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16069,"LE VANILEE",https://jaimelequebec.org/jmlq_lieu/le-vanilee/,,,,,le-vanilee,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16070,"Restaurant Benny & Co. Saint-Félix-de-Valois",https://jaimelequebec.org/jmlq_lieu/restaurant-benny-co-saint-felix-de-valois/,,,,,restaurant-benny-co-saint-felix-de-valois,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16071,"Base nautique de Repentigny",https://jaimelequebec.org/jmlq_lieu/base-nautique-de-repentigny/,,,,,base-nautique-de-repentigny,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16072,"La Fabrique de Bagel Montréal (Carrefour Industrielle Alliance)",https://jaimelequebec.org/jmlq_lieu/la-fabrique-de-bagel-montreal-carrefour-industrielle-alliance/,,,,,la-fabrique-de-bagel-montreal-carrefour-industrielle-alliance,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16073,"AVENTURE WAPISHISH",https://jaimelequebec.org/jmlq_lieu/aventure-wapishish/,,,,,aventure-wapishish,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16074,"AUBERGE CHEZ CARO",https://jaimelequebec.org/jmlq_lieu/auberge-chez-caro/,,,,,auberge-chez-caro,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16075,"ALT HÔTEL QUARTIER DIX30",https://jaimelequebec.org/jmlq_lieu/alt-hotel-quartier-dix30/,,,,,alt-hotel-quartier-dix30,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16076,"FLEUVE ET MONTAGNES - Hébergement TOURISTIQUE",https://jaimelequebec.org/jmlq_lieu/fleuve-et-montagnes-hebergement-touristique/,,,,,fleuve-et-montagnes-hebergement-touristique,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16077,FLEURETTE,https://jaimelequebec.org/jmlq_lieu/fleurette/,,,,,fleurette,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16078,FINLANDAIS,https://jaimelequebec.org/jmlq_lieu/finlandais/,,,,,finlandais,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16079,"Fièrement vélo: un gage d'hospitalité | Cantons-de-l'Est (Estrie)",https://jaimelequebec.org/jmlq_lieu/fierement-velo-un-gage-dhospitalite-cantons-de-lest-estrie/,,,,,fierement-velo-un-gage-dhospitalite-cantons-de-lest-estrie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16080,"Fiducie foncière de la vallée Ruiter / Randonnée pédestre, réseau",https://jaimelequebec.org/jmlq_lieu/fiducie-fonciere-de-la-vallee-ruiter-randonnee-pedestre-reseau/,,,,,fiducie-fonciere-de-la-vallee-ruiter-randonnee-pedestre-reseau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16081,"Aventures plein air Saint-Hippolyte / Tour en Jeep",https://jaimelequebec.org/jmlq_lieu/aventures-plein-air-saint-hippolyte-tour-en-jeep/,,,,,aventures-plein-air-saint-hippolyte-tour-en-jeep,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16082,"Crèmerie La Plaine",https://jaimelequebec.org/jmlq_lieu/cremerie-la-plaine/,,,,,cremerie-la-plaine,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16083,"CHALET LAC DESROCHES",https://jaimelequebec.org/jmlq_lieu/chalet-lac-desroches/,,,,,chalet-lac-desroches,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16084,"LE MAXIMUS",https://jaimelequebec.org/jmlq_lieu/le-maximus/,,,,,le-maximus,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16085,"CHALET AU SOMMET",https://jaimelequebec.org/jmlq_lieu/chalet-au-sommet/,,,,,chalet-au-sommet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16086,"Parc Bernard-Landry",https://jaimelequebec.org/jmlq_lieu/parc-bernard-landry/,,,,,parc-bernard-landry,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16087,"AU MURMURE DES BOIS",https://jaimelequebec.org/jmlq_lieu/au-murmure-des-bois/,,,,,au-murmure-des-bois,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16088,"Le Sentier glacé",https://jaimelequebec.org/jmlq_lieu/le-sentier-glace/,,,,,le-sentier-glace,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16089,"CHALET AU GRAND CORBEAU",https://jaimelequebec.org/jmlq_lieu/chalet-au-grand-corbeau/,,,,,chalet-au-grand-corbeau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16090,"Normandin (Trois-Rivières)",https://jaimelequebec.org/jmlq_lieu/normandin-trois-rivieres/,,,,,normandin-trois-rivieres,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16091,"Chez Victor (rue St-Paul)",https://jaimelequebec.org/jmlq_lieu/chez-victor-rue-st-paul/,,,,,chez-victor-rue-st-paul,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16092,"LE CASCAPEDIA LODGE",https://jaimelequebec.org/jmlq_lieu/le-cascapedia-lodge/,,,,,le-cascapedia-lodge,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16093,NORVEGIEN,https://jaimelequebec.org/jmlq_lieu/norvegien/,,,,,norvegien,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16094,"CHEZ ANNE",https://jaimelequebec.org/jmlq_lieu/chez-anne/,,,,,chez-anne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16095,"CHALET CALISTA",https://jaimelequebec.org/jmlq_lieu/chalet-calista/,,,,,chalet-calista,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16096,"BLANC 08",https://jaimelequebec.org/jmlq_lieu/blanc-08/,,,,,blanc-08,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16097,"CAMP FAMILIAL ST-URBAIN",https://jaimelequebec.org/jmlq_lieu/camp-familial-st-urbain/,,,,,camp-familial-st-urbain,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16098,"Salle à manger La Griffe",https://jaimelequebec.org/jmlq_lieu/salle-a-manger-la-griffe/,,,,,salle-a-manger-la-griffe,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16099,"Funtropolis (Saint-Hubert)",https://jaimelequebec.org/jmlq_lieu/funtropolis-saint-hubert/,,,,,funtropolis-saint-hubert,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16100,"KAYAK & CABANA",https://jaimelequebec.org/jmlq_lieu/kayak-cabana/,,,,,kayak-cabana,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16101,"LE ROYAUME DU CAMPEUR",https://jaimelequebec.org/jmlq_lieu/le-royaume-du-campeur/,,,,,le-royaume-du-campeur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16102,"Resto, spectacles et + | La Vieille Usine | Percé",https://jaimelequebec.org/jmlq_lieu/resto-spectacles-et-la-vieille-usine-perce/,,,,,resto-spectacles-et-la-vieille-usine-perce,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16103,"AUBERGE LE XAVIER",https://jaimelequebec.org/jmlq_lieu/auberge-le-xavier/,,,,,auberge-le-xavier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16104,"Musée huron-wendat à Wendake - Page d’accueil",https://jaimelequebec.org/jmlq_lieu/musee-huron-wendat-a-wendake-page-daccueil/,,,,,musee-huron-wendat-a-wendake-page-daccueil,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16105,"LA GRANDE DAME",https://jaimelequebec.org/jmlq_lieu/la-grande-dame/,,,,,la-grande-dame,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16106,"Bootlegger cocktail bar & cuisine Montréal",https://jaimelequebec.org/jmlq_lieu/bootlegger-cocktail-bar-cuisine-montreal/,,,,,bootlegger-cocktail-bar-cuisine-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16107,"CONDO EL CHICO",https://jaimelequebec.org/jmlq_lieu/condo-el-chico/,,,,,condo-el-chico,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16108,"CONDO DE LA BAIE",https://jaimelequebec.org/jmlq_lieu/condo-de-la-baie/,,,,,condo-de-la-baie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16109,L'ARABLIERE,https://jaimelequebec.org/jmlq_lieu/larabliere/,,,,,larabliere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16110,"VILLA DE LA FALAISE",https://jaimelequebec.org/jmlq_lieu/villa-de-la-falaise/,,,,,villa-de-la-falaise,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16111,"Vacances, voyages et séjours en Outaouais | Régions du Québec | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/vacances-voyages-et-sejours-en-outaouais-regions-du-quebec-bonjour-quebec/,,,,,vacances-voyages-et-sejours-en-outaouais-regions-du-quebec-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16112,"LA MAISON DU BONHEUR",https://jaimelequebec.org/jmlq_lieu/la-maison-du-bonheur/,,,,,la-maison-du-bonheur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16113,"Kenauk Nature / Raquette",https://jaimelequebec.org/jmlq_lieu/kenauk-nature-raquette/,,,,,kenauk-nature-raquette,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16114,"BELVÉDÈRE DU MONTFORT",https://jaimelequebec.org/jmlq_lieu/belvedere-du-montfort/,,,,,belvedere-du-montfort,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16115,"PAVILLON DES PINS GRIS",https://jaimelequebec.org/jmlq_lieu/pavillon-des-pins-gris/,,,,,pavillon-des-pins-gris,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16116,"HÔTEL COPPER",https://jaimelequebec.org/jmlq_lieu/hotel-copper/,,,,,hotel-copper,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16117,"MOTEL TROIS-PISTOLES",https://jaimelequebec.org/jmlq_lieu/motel-trois-pistoles/,,,,,motel-trois-pistoles,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16118,"Baumier - Bar à vin",https://jaimelequebec.org/jmlq_lieu/baumier-bar-a-vin/,,,,,baumier-bar-a-vin,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16119,"RÉSIDENCE DE L'ARTISAN",https://jaimelequebec.org/jmlq_lieu/residence-de-lartisan/,,,,,residence-de-lartisan,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16120,"SKIEUR 28 - LES CHALETS ALPINS",https://jaimelequebec.org/jmlq_lieu/skieur-28-les-chalets-alpins/,,,,,skieur-28-les-chalets-alpins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16121,"CAMPING AU BORD DE L'EAU",https://jaimelequebec.org/jmlq_lieu/camping-au-bord-de-leau/,,,,,camping-au-bord-de-leau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16122,"HÔTEL CHICOUTIMI",https://jaimelequebec.org/jmlq_lieu/hotel-chicoutimi/,,,,,hotel-chicoutimi,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16123,"10 randonnées gratuites à faire cet automne | Blogue Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/10-randonnees-gratuites-a-faire-cet-automne-blogue-bonjour-quebec/,,,,,10-randonnees-gratuites-a-faire-cet-automne-blogue-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16124,611K,https://jaimelequebec.org/jmlq_lieu/611k/,,,,,611k,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16125,"Plage du Camping du Lac Blanc",https://jaimelequebec.org/jmlq_lieu/plage-du-camping-du-lac-blanc/,,,,,plage-du-camping-du-lac-blanc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16126,"SKIEURS 36",https://jaimelequebec.org/jmlq_lieu/skieurs-36/,,,,,skieurs-36,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16127,"CHALET LE MERAKI",https://jaimelequebec.org/jmlq_lieu/chalet-le-meraki/,,,,,chalet-le-meraki,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16128,"CORPORATION DES FÊTES ET FESTIVALS D'AMOS/H2O LE FESTIVAL",https://jaimelequebec.org/jmlq_lieu/corporation-des-fetes-et-festivals-damos-h2o-le-festival/,,,,,corporation-des-fetes-et-festivals-damos-h2o-le-festival,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16129,"SKIEURS 40 - LES CHALETS ALPINS",https://jaimelequebec.org/jmlq_lieu/skieurs-40-les-chalets-alpins/,,,,,skieurs-40-les-chalets-alpins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16130,"SKIEURS 39 - LES CHALETS ALPINS",https://jaimelequebec.org/jmlq_lieu/skieurs-39-les-chalets-alpins/,,,,,skieurs-39-les-chalets-alpins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16131,"SKIEURS 46 - LES CHALETS ALPINS",https://jaimelequebec.org/jmlq_lieu/skieurs-46-les-chalets-alpins/,,,,,skieurs-46-les-chalets-alpins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16132,"CHIBOUGAMAU AVENTURE",https://jaimelequebec.org/jmlq_lieu/chibougamau-aventure/,,,,,chibougamau-aventure,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16133,"Pétinos Déjeuner-Dîner",https://jaimelequebec.org/jmlq_lieu/petinos-dejeuner-diner/,,,,,petinos-dejeuner-diner,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16134,"LES LOFTS 1048",https://jaimelequebec.org/jmlq_lieu/les-lofts-1048/,,,,,les-lofts-1048,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16135,"PETIT HÔTEL LA PASSE-PIERRE",https://jaimelequebec.org/jmlq_lieu/petit-hotel-la-passe-pierre/,,,,,petit-hotel-la-passe-pierre,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16136,"Le Virunga",https://jaimelequebec.org/jmlq_lieu/le-virunga/,,,,,le-virunga,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16137,"Farm to table - Jardins de Metis",https://jaimelequebec.org/jmlq_lieu/farm-to-table-jardins-de-metis/,,,,,farm-to-table-jardins-de-metis,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16138,"Club de golf Sainte-Marie",https://jaimelequebec.org/jmlq_lieu/club-de-golf-sainte-marie/,,,,,club-de-golf-sainte-marie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16139,"Spa de l'Auberge Aux Quatre Matins",https://jaimelequebec.org/jmlq_lieu/spa-de-lauberge-aux-quatre-matins/,,,,,spa-de-lauberge-aux-quatre-matins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16140,"CAMPING DU LAC SANDYSUN",https://jaimelequebec.org/jmlq_lieu/camping-du-lac-sandysun/,,,,,camping-du-lac-sandysun,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16141,"33 HAMEAU 305",https://jaimelequebec.org/jmlq_lieu/33-hameau-305/,,,,,33-hameau-305,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16142,"CHALETS CADIEUX",https://jaimelequebec.org/jmlq_lieu/chalets-cadieux/,,,,,chalets-cadieux,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16143,"LES REFUGES DES MONTS",https://jaimelequebec.org/jmlq_lieu/les-refuges-des-monts/,,,,,les-refuges-des-monts,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16144,"SNÖ CHALET",https://jaimelequebec.org/jmlq_lieu/sno-chalet/,,,,,sno-chalet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16145,"L'Ardoise Pub Billard et Golf",https://jaimelequebec.org/jmlq_lieu/lardoise-pub-billard-et-golf/,,,,,lardoise-pub-billard-et-golf,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16146,"Le Brûloir – Torréfacteur & Café à Montréal",https://jaimelequebec.org/jmlq_lieu/le-bruloir-torrefacteur-cafe-a-montreal/,,,,,le-bruloir-torrefacteur-cafe-a-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16147,"PIED DES PENTES 08",https://jaimelequebec.org/jmlq_lieu/pied-des-pentes-08/,,,,,pied-des-pentes-08,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16148,"PIGNORONDE 103",https://jaimelequebec.org/jmlq_lieu/pignoronde-103/,,,,,pignoronde-103,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16149,"Bistro des bières belges",https://jaimelequebec.org/jmlq_lieu/bistro-des-bieres-belges/,,,,,bistro-des-bieres-belges,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16150,"Bistro West Brome",https://jaimelequebec.org/jmlq_lieu/bistro-west-brome/,,,,,bistro-west-brome,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16151,"MOTEL L'HORIZON",https://jaimelequebec.org/jmlq_lieu/motel-lhorizon/,,,,,motel-lhorizon,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16152,"FLOCON MARIN 1229",https://jaimelequebec.org/jmlq_lieu/flocon-marin-1229/,,,,,flocon-marin-1229,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16153,"Rose Ross",https://jaimelequebec.org/jmlq_lieu/rose-ross/,,,,,rose-ross,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16154,"Solstice sauna",https://jaimelequebec.org/jmlq_lieu/solstice-sauna/,,,,,solstice-sauna,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16155,"CLUB DE CHASSE ET PÊCHE B. & B.",https://jaimelequebec.org/jmlq_lieu/club-de-chasse-et-peche-b-b/,,,,,club-de-chasse-et-peche-b-b,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16156,"Piste cyclable La Villageoise",https://jaimelequebec.org/jmlq_lieu/piste-cyclable-la-villageoise/,,,,,piste-cyclable-la-villageoise,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16157,Cinézoo,https://jaimelequebec.org/jmlq_lieu/cinezoo/,,,,,cinezoo,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16158,"CHALET DU 4IÈME",https://jaimelequebec.org/jmlq_lieu/chalet-du-4ieme/,,,,,chalet-du-4ieme,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16159,"CHALET LAC D'ARGENT/CHALETSETSPA.CA",https://jaimelequebec.org/jmlq_lieu/chalet-lac-dargent-chaletsetspa-ca/,,,,,chalet-lac-dargent-chaletsetspa-ca,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16160,"Les Sentiers La Balade de Lévis",https://jaimelequebec.org/jmlq_lieu/les-sentiers-la-balade-de-levis/,,,,,les-sentiers-la-balade-de-levis,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16161,"CENTRE DE VACANCES FERME 5 ÉTOILES",https://jaimelequebec.org/jmlq_lieu/centre-de-vacances-ferme-5-etoiles/,,,,,centre-de-vacances-ferme-5-etoiles,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
